order_id,date,region,store_id,category,product,units,unit_price,revenue,customer_segment,channel,seasonal_factor
ORD-00124699,2023-11-08,Region 44,291,Apparel,Sneakers,17,68.0,1273.91,Retail,Retail,1.102
ORD-00190326,2023-11-08,Region 52,14,Toys,Action Figure,11,30.34,367.78,SMB,Retail,1.102
ORD-00139137,2023-11-08,Region 04,234,Beauty,Moisturizer,4,43.15,190.21,Wholesale,Online Store,1.102
ORD-00655616,2023-11-08,Region 15,324,Toys,Puzzle,9,45.99,456.13,Wholesale,Wholesale,1.102
ORD-00808660,2023-11-09,Region 49,216,Sports,Treadmill,12,78.76,1041.52,Retail,Retail,1.102
ORD-00756919,2023-11-09,Region 43,167,Apparel,Sneakers,2,48.87,107.71,Wholesale,Online Store,1.102
ORD-00489113,2023-11-09,Region 29,39,Books,Journal,9,18.66,185.07,Retail,Online Store,1.102
ORD-00788369,2023-11-10,Region 42,218,Toys,Action Figure,1,46.45,51.19,Wholesale,Wholesale,1.102
ORD-00955529,2023-11-10,Region 17,191,Beauty,Moisturizer,10,30.12,331.92,SMB,Wholesale,1.102
ORD-00273316,2023-11-10,Region 55,447,Apparel,T-Shirt,3,60.57,200.24,Enterprise,Wholesale,1.102
ORD-00779645,2023-11-10,Region 19,229,Apparel,Jeans,17,44.08,825.79,SMB,Retail,1.102
ORD-00167672,2023-11-10,Region 55,70,Beauty,Lipstick,17,34.69,649.88,Retail,Wholesale,1.102
ORD-00496173,2023-11-10,Region 34,139,Beauty,Serum,5,47.97,264.31,Enterprise,Online Store,1.102
ORD-00060425,2023-11-10,Region 10,69,Apparel,T-Shirt,11,71.38,865.27,Wholesale,Online Store,1.102
ORD-00665564,2023-11-10,Region 45,176,Beauty,Moisturizer,1,39.45,43.47,Retail,Wholesale,1.102
ORD-00463098,2023-11-11,Region 14,581,Home,Blender,5,153.4,845.23,Wholesale,Wholesale,1.102
ORD-00682328,2023-11-11,Region 23,472,Toys,Puzzle,8,30.59,269.68,Enterprise,Online Store,1.102
ORD-00097388,2023-11-11,Region 25,82,Toys,Building Blocks,12,37.33,493.65,SMB,Online Store,1.102
ORD-00455034,2023-11-11,Region 46,408,Toys,Board Game,20,42.24,930.97,SMB,Online Store,1.102
ORD-00246878,2023-11-11,Region 03,97,Beauty,Moisturizer,6,37.22,246.1,Wholesale,Online Store,1.102
ORD-00805054,2023-11-11,Region 30,64,Apparel,Jeans,5,50.25,276.88,SMB,Wholesale,1.102
ORD-00177704,2023-11-12,Region 17,299,Beauty,Serum,15,29.53,488.13,Retail,Online Store,1.102
ORD-00084173,2023-11-12,Region 06,575,Grocery,Rice,18,22.24,441.15,Wholesale,Online Store,1.102
ORD-00707685,2023-11-12,Region 33,439,Sports,Yoga Mat,20,66.8,1472.27,SMB,Online Store,1.102
ORD-00765133,2023-11-12,Region 12,510,Apparel,Jeans,12,78.84,1042.58,Wholesale,Online Store,1.102
ORD-00853784,2023-11-13,Region 15,399,Grocery,Rice,9,20.25,200.84,Wholesale,Retail,1.102
ORD-00667893,2023-11-13,Region 34,342,Sports,Dumbbells,10,89.24,983.42,Retail,Retail,1.102
ORD-00123551,2023-11-13,Region 39,314,Books,Cookbook,4,26.03,114.74,Enterprise,Online Store,1.102
ORD-00041377,2023-11-13,Region 03,87,Beauty,Serum,13,33.51,480.06,Retail,Retail,1.102
ORD-00145859,2023-11-13,Region 04,169,Toys,Puzzle,8,36.86,324.96,Enterprise,Retail,1.102
ORD-00012377,2023-11-14,Region 38,340,Toys,Building Blocks,13,45.78,655.84,Wholesale,Wholesale,1.102
ORD-00805318,2023-11-14,Region 49,42,Sports,Dumbbells,19,76.16,1594.64,Retail,Retail,1.102
ORD-00219804,2023-11-14,Region 24,566,Beauty,Lipstick,11,24.74,299.9,SMB,Wholesale,1.102
ORD-00157405,2023-11-14,Region 55,195,Sports,Water Bottle,12,111.25,1471.17,Retail,Retail,1.102
ORD-00235506,2023-11-15,Region 53,135,Sports,Treadmill,6,97.18,642.55,Enterprise,Wholesale,1.102
ORD-00662244,2023-11-15,Region 49,363,Electronics,Laptop,15,571.32,9443.92,Wholesale,Wholesale,1.102
ORD-00003603,2023-11-15,Region 32,298,Books,Cookbook,18,33.72,668.87,Wholesale,Retail,1.102
ORD-00510480,2023-11-15,Region 39,451,Electronics,Smartphone,20,585.61,12906.84,Retail,Online Store,1.102
ORD-00885999,2023-11-15,Region 10,271,Toys,Building Blocks,17,32.09,601.17,Retail,Online Store,1.102
ORD-00017538,2023-11-15,Region 42,299,Books,Novel,20,28.11,619.54,Retail,Online Store,1.102
ORD-00262255,2023-11-16,Region 40,582,Electronics,Tablet,7,552.95,4265.46,Enterprise,Online Store,1.102
ORD-00598134,2023-11-16,Region 04,387,Sports,Yoga Mat,12,69.35,917.08,Wholesale,Online Store,1.102
ORD-00977552,2023-11-16,Region 49,105,Sports,Water Bottle,3,68.33,225.9,Enterprise,Online Store,1.102
ORD-00851791,2023-11-16,Region 06,270,Books,Novel,15,19.95,329.77,SMB,Wholesale,1.102
ORD-00821316,2023-11-16,Region 05,302,Home,Lamp,20,145.84,3214.31,Wholesale,Retail,1.102
ORD-00420627,2023-11-16,Region 26,136,Electronics,Headphones,11,592.64,7183.98,Enterprise,Online Store,1.102
ORD-00859842,2023-11-16,Region 27,543,Beauty,Serum,8,33.93,299.13,Wholesale,Retail,1.102
ORD-00316270,2023-11-17,Region 27,271,Electronics,Headphones,4,372.15,1640.44,Wholesale,Wholesale,1.102
ORD-00951521,2023-11-17,Region 35,335,Electronics,Tablet,2,644.03,1419.44,SMB,Retail,1.102
ORD-00834299,2023-11-17,Region 03,42,Apparel,Sneakers,2,62.17,137.02,SMB,Wholesale,1.102
ORD-00199837,2023-11-17,Region 27,120,Toys,Building Blocks,19,31.97,669.39,Retail,Wholesale,1.102
ORD-00386099,2023-11-17,Region 06,387,Electronics,Tablet,2,383.87,846.05,Wholesale,Online Store,1.102
ORD-00354713,2023-11-18,Region 20,160,Beauty,Moisturizer,3,38.67,127.84,Wholesale,Online Store,1.102
ORD-00943251,2023-11-19,Region 06,380,Electronics,Headphones,19,585.86,12266.74,SMB,Retail,1.102
ORD-00353955,2023-11-19,Region 27,366,Toys,Building Blocks,8,54.76,482.76,Enterprise,Retail,1.102
ORD-00533854,2023-11-19,Region 30,500,Beauty,Lipstick,19,41.03,859.09,Retail,Retail,1.102
ORD-00207997,2023-11-19,Region 50,402,Beauty,Shampoo,9,26.09,258.76,Enterprise,Online Store,1.102
ORD-00899604,2023-11-19,Region 21,517,Beauty,Lipstick,16,28.46,501.81,SMB,Wholesale,1.102
ORD-00208435,2023-11-19,Region 02,367,Electronics,Laptop,19,438.01,9171.05,SMB,Online Store,1.102
ORD-00197737,2023-11-19,Region 26,163,Toys,Building Blocks,19,53.16,1113.06,SMB,Retail,1.102
ORD-00510702,2023-11-19,Region 31,152,Electronics,Smartphone,19,662.84,13878.54,Enterprise,Retail,1.102
ORD-00688792,2023-11-19,Region 29,337,Electronics,Tablet,6,420.23,2778.56,Wholesale,Wholesale,1.102
ORD-00249719,2023-11-19,Region 13,504,Sports,Yoga Mat,18,77.54,1538.08,Retail,Wholesale,1.102
ORD-00697147,2023-11-20,Region 43,253,Books,Textbook,15,32.33,534.41,Retail,Retail,1.102
ORD-00817739,2023-11-20,Region 21,160,Sports,Treadmill,9,99.23,984.16,Retail,Online Store,1.102
ORD-00699913,2023-11-20,Region 37,383,Sports,Water Bottle,2,85.72,188.93,Retail,Retail,1.102
ORD-00787314,2023-11-20,Region 24,472,Electronics,Tablet,2,667.49,1471.15,Enterprise,Online Store,1.102
ORD-00630824,2023-11-20,Region 11,424,Books,Journal,3,30.68,101.43,SMB,Wholesale,1.102
ORD-00917176,2023-11-20,Region 55,91,Beauty,Shampoo,5,48.53,267.4,Enterprise,Wholesale,1.102
ORD-00633997,2023-11-21,Region 24,39,Books,Cookbook,12,25.98,343.56,Retail,Wholesale,1.102
ORD-00602383,2023-11-21,Region 55,129,Toys,Board Game,19,41.99,879.19,Retail,Wholesale,1.102
ORD-00470381,2023-11-21,Region 36,448,Beauty,Lipstick,13,42.74,612.29,SMB,Wholesale,1.102
ORD-00158977,2023-11-21,Region 09,140,Toys,Action Figure,3,46.29,153.03,SMB,Online Store,1.102
ORD-00201823,2023-11-22,Region 12,353,Beauty,Moisturizer,15,46.17,763.19,Wholesale,Wholesale,1.102
ORD-00392959,2023-11-22,Region 08,170,Toys,Building Blocks,9,30.94,306.86,Enterprise,Retail,1.102
ORD-00075140,2023-11-22,Region 49,156,Sports,Treadmill,6,70.24,464.43,Enterprise,Online Store,1.102
ORD-00371677,2023-11-22,Region 46,35,Beauty,Shampoo,11,41.35,501.24,Wholesale,Retail,1.102
ORD-00260723,2023-11-22,Region 43,243,Sports,Water Bottle,11,105.64,1280.57,Enterprise,Online Store,1.102
ORD-00183977,2023-11-22,Region 38,518,Apparel,Sneakers,2,62.36,137.44,Retail,Online Store,1.102
ORD-00678875,2023-11-23,Region 23,67,Home,Sofa,2,113.97,251.19,Retail,Retail,1.102
ORD-00067400,2023-11-23,Region 30,313,Books,Novel,6,19.59,129.53,SMB,Wholesale,1.102
ORD-00478789,2023-11-23,Region 18,422,Grocery,Milk Powder,3,23.23,76.8,SMB,Wholesale,1.102
ORD-00448116,2023-11-23,Region 22,306,Sports,Yoga Mat,5,78.0,429.78,Retail,Online Store,1.102
ORD-00228280,2023-11-23,Region 17,297,Apparel,Sneakers,14,55.34,853.79,SMB,Wholesale,1.102
ORD-00268240,2023-11-24,Region 12,114,Grocery,Coffee,15,19.67,325.15,Enterprise,Online Store,1.102
ORD-00168358,2023-11-24,Region 23,501,Beauty,Moisturizer,4,45.83,202.02,Enterprise,Retail,1.102
ORD-00363119,2023-11-24,Region 46,598,Apparel,Sneakers,6,67.65,447.3,Enterprise,Retail,1.102
ORD-00582916,2023-11-24,Region 38,71,Electronics,Laptop,18,477.06,9462.96,Wholesale,Wholesale,1.102
ORD-00752077,2023-11-25,Region 46,237,Grocery,Milk Powder,17,15.54,291.13,Wholesale,Wholesale,1.102
ORD-00236101,2023-11-25,Region 35,218,Beauty,Shampoo,11,42.54,515.67,SMB,Wholesale,1.102
ORD-00854861,2023-11-26,Region 07,79,Home,Curtains,11,177.74,2154.56,Retail,Wholesale,1.102
ORD-00568670,2023-11-26,Region 49,336,Sports,Yoga Mat,18,103.39,2050.84,SMB,Retail,1.102
ORD-00853545,2023-11-26,Region 35,191,Sports,Treadmill,17,96.56,1808.96,SMB,Wholesale,1.102
ORD-00545941,2023-11-26,Region 08,65,Sports,Dumbbells,11,83.67,1014.25,Enterprise,Online Store,1.102
ORD-00747946,2023-11-26,Region 03,439,Beauty,Shampoo,7,47.83,368.96,Wholesale,Retail,1.102
ORD-00078646,2023-11-27,Region 21,469,Grocery,Rice,5,26.89,148.16,Enterprise,Retail,1.102
ORD-00031480,2023-11-27,Region 11,324,Electronics,Smartphone,11,406.17,4923.59,Wholesale,Retail,1.102
ORD-00692590,2023-11-27,Region 24,381,Books,Journal,3,32.11,106.16,Retail,Online Store,1.102
ORD-00311729,2023-11-28,Region 28,31,Beauty,Shampoo,12,27.82,367.89,SMB,Retail,1.102
ORD-00453939,2023-11-28,Region 54,538,Electronics,Headphones,10,456.2,5027.32,Wholesale,Online Store,1.102
ORD-00872959,2023-11-28,Region 45,419,Home,Curtains,19,200.73,4202.88,Enterprise,Wholesale,1.102
ORD-00831248,2023-11-29,Region 45,243,Books,Novel,20,24.41,538.0,Retail,Wholesale,1.102
ORD-00365548,2023-11-29,Region 12,590,Home,Blender,17,108.97,2041.44,Retail,Retail,1.102
ORD-00575894,2023-11-29,Region 12,23,Grocery,Cooking Oil,6,25.04,165.56,Retail,Online Store,1.102
ORD-00990100,2023-11-29,Region 49,64,Books,Textbook,1,20.14,22.19,SMB,Online Store,1.102
ORD-00733935,2023-11-29,Region 10,193,Grocery,Coffee,16,20.33,358.46,Enterprise,Online Store,1.102
ORD-00764675,2023-11-30,Region 46,60,Apparel,Jeans,1,56.75,62.54,Retail,Wholesale,1.102
ORD-00181741,2023-11-30,Region 14,70,Sports,Yoga Mat,7,80.79,623.21,Enterprise,Online Store,1.102
ORD-00811507,2023-11-30,Region 02,248,Grocery,Cooking Oil,16,21.85,385.26,Enterprise,Wholesale,1.102
ORD-00400260,2023-11-30,Region 07,101,Home,Sofa,19,171.04,3581.24,Enterprise,Online Store,1.102
ORD-00642934,2023-11-30,Region 43,129,Beauty,Shampoo,10,40.78,449.4,Enterprise,Wholesale,1.102
ORD-00407527,2023-12-01,Region 36,337,Grocery,Cooking Oil,16,24.83,479.91,Enterprise,Retail,1.208
ORD-00731754,2023-12-01,Region 28,254,Beauty,Moisturizer,1,45.5,54.96,Retail,Online Store,1.208
ORD-00565510,2023-12-01,Region 10,45,Electronics,Laptop,16,618.71,11958.43,SMB,Online Store,1.208
ORD-00395329,2023-12-01,Region 05,155,Home,Curtains,3,195.85,709.76,Enterprise,Retail,1.208
ORD-00475637,2023-12-02,Region 45,200,Toys,Puzzle,5,35.27,213.03,Retail,Wholesale,1.208
ORD-00536877,2023-12-02,Region 32,101,Home,Sofa,6,137.99,1000.15,Wholesale,Online Store,1.208
ORD-00474256,2023-12-02,Region 47,76,Apparel,T-Shirt,9,75.28,818.44,Wholesale,Retail,1.208
ORD-00035032,2023-12-02,Region 18,138,Electronics,Headphones,19,611.68,14039.28,Enterprise,Wholesale,1.208
ORD-00787335,2023-12-02,Region 16,289,Home,Blender,4,130.89,632.46,SMB,Retail,1.208
ORD-00333158,2023-12-03,Region 12,265,Sports,Treadmill,19,98.9,2269.95,Enterprise,Retail,1.208
ORD-00472701,2023-12-03,Region 55,511,Sports,Treadmill,8,89.02,860.29,SMB,Retail,1.208
ORD-00355691,2023-12-03,Region 34,142,Electronics,Tablet,9,516.59,5616.37,SMB,Retail,1.208
ORD-00872419,2023-12-03,Region 09,536,Grocery,Rice,16,22.86,441.84,Wholesale,Online Store,1.208
ORD-00480624,2023-12-03,Region 30,163,Books,Textbook,6,34.37,249.11,Wholesale,Wholesale,1.208
ORD-00212320,2023-12-03,Region 05,217,Grocery,Rice,6,17.71,128.36,Wholesale,Retail,1.208
ORD-00556391,2023-12-04,Region 06,97,Apparel,Sneakers,6,45.27,328.12,Retail,Retail,1.208
ORD-00412166,2023-12-04,Region 08,301,Grocery,Cooking Oil,7,15.82,133.77,Enterprise,Online Store,1.208
ORD-00675594,2023-12-04,Region 35,371,Electronics,Headphones,2,495.79,1197.83,Retail,Online Store,1.208
ORD-00022832,2023-12-04,Region 37,314,Beauty,Lipstick,1,45.94,55.5,Wholesale,Retail,1.208
ORD-00258044,2023-12-04,Region 45,260,Electronics,Smartphone,6,530.62,3845.93,Retail,Retail,1.208
ORD-00571784,2023-12-05,Region 35,580,Apparel,Jeans,7,43.87,370.96,Retail,Online Store,1.208
ORD-00875933,2023-12-05,Region 25,235,Toys,Building Blocks,5,29.3,176.97,Enterprise,Online Store,1.208
ORD-00541542,2023-12-05,Region 50,287,Home,Blender,17,181.08,3718.66,Retail,Online Store,1.208
ORD-00801979,2023-12-06,Region 46,154,Home,Curtains,8,168.13,1624.81,Retail,Wholesale,1.208
ORD-00340024,2023-12-06,Region 04,536,Toys,Puzzle,1,35.42,42.79,SMB,Retail,1.208
ORD-00538168,2023-12-06,Region 17,197,Sports,Treadmill,19,99.16,2275.92,SMB,Online Store,1.208
ORD-00548207,2023-12-06,Region 27,13,Home,Blender,7,122.16,1032.98,Retail,Retail,1.208
ORD-00855051,2023-12-06,Region 39,374,Electronics,Tablet,9,610.58,6638.23,SMB,Wholesale,1.208
ORD-00288635,2023-12-06,Region 21,395,Books,Novel,16,31.82,615.02,Wholesale,Retail,1.208
ORD-00610094,2023-12-07,Region 33,305,Electronics,Tablet,15,401.5,7275.18,SMB,Online Store,1.208
ORD-00943885,2023-12-07,Region 25,159,Apparel,Jacket,1,74.43,89.91,SMB,Retail,1.208
ORD-00142575,2023-12-07,Region 33,402,Grocery,Rice,15,14.52,263.1,SMB,Online Store,1.208
ORD-00946013,2023-12-07,Region 39,542,Home,Curtains,1,205.07,247.72,Enterprise,Retail,1.208
ORD-00696116,2023-12-07,Region 07,50,Electronics,Smartphone,15,696.43,12619.31,Wholesale,Wholesale,1.208
ORD-00275105,2023-12-07,Region 01,318,Electronics,Tablet,8,598.88,5787.58,Retail,Wholesale,1.208
ORD-00867680,2023-12-08,Region 18,495,Sports,Yoga Mat,14,104.56,1768.32,Enterprise,Online Store,1.208
ORD-00712610,2023-12-08,Region 22,577,Home,Lamp,8,198.55,1918.79,SMB,Wholesale,1.208
ORD-00635396,2023-12-08,Region 44,504,Books,Cookbook,1,21.4,25.85,SMB,Retail,1.208
ORD-00446355,2023-12-08,Region 38,391,Grocery,Rice,18,25.34,550.99,Wholesale,Retail,1.208
ORD-00240928,2023-12-08,Region 16,188,Sports,Dumbbells,17,101.15,2077.22,Retail,Online Store,1.208
ORD-00215597,2023-12-08,Region 18,57,Apparel,Jacket,7,54.91,464.32,Wholesale,Retail,1.208
ORD-00135120,2023-12-08,Region 15,394,Home,Blender,4,136.64,660.24,SMB,Online Store,1.208
ORD-00973572,2023-12-08,Region 12,180,Toys,Building Blocks,13,32.2,505.67,Enterprise,Wholesale,1.208
ORD-00274898,2023-12-08,Region 53,498,Books,Textbook,16,29.55,571.14,SMB,Wholesale,1.208
ORD-00913465,2023-12-08,Region 30,137,Apparel,Jeans,4,68.15,329.3,SMB,Online Store,1.208
ORD-00653636,2023-12-09,Region 10,8,Books,Cookbook,5,30.78,185.91,Retail,Retail,1.208
ORD-00658287,2023-12-09,Region 47,215,Grocery,Rice,15,25.98,470.76,Enterprise,Online Store,1.208
ORD-00150849,2023-12-09,Region 09,472,Sports,Dumbbells,16,98.42,1902.26,Retail,Retail,1.208
ORD-00580302,2023-12-09,Region 20,562,Toys,Puzzle,10,29.91,361.31,Enterprise,Wholesale,1.208
ORD-00877530,2023-12-09,Region 10,470,Grocery,Cooking Oil,5,23.97,144.78,Retail,Wholesale,1.208
ORD-00307955,2023-12-09,Region 50,300,Home,Curtains,18,187.29,4072.43,Wholesale,Retail,1.208
ORD-00576649,2023-12-09,Region 23,131,Books,Novel,4,30.79,148.78,Enterprise,Retail,1.208
ORD-00470338,2023-12-09,Region 19,173,Grocery,Milk Powder,10,14.6,176.37,SMB,Online Store,1.208
ORD-00179436,2023-12-09,Region 39,545,Electronics,Laptop,18,414.55,9013.98,Wholesale,Online Store,1.208
ORD-00828579,2023-12-10,Region 16,176,Toys,Building Blocks,1,49.77,60.12,Wholesale,Online Store,1.208
ORD-00043137,2023-12-10,Region 26,560,Apparel,T-Shirt,10,49.49,597.84,Wholesale,Retail,1.208
ORD-00624182,2023-12-10,Region 46,413,Books,Novel,17,18.49,379.71,Enterprise,Online Store,1.208
ORD-00175703,2023-12-10,Region 38,213,Apparel,Sneakers,19,64.95,1490.73,SMB,Online Store,1.208
ORD-00671361,2023-12-11,Region 42,542,Grocery,Rice,8,20.96,202.56,Enterprise,Retail,1.208
ORD-00027805,2023-12-11,Region 44,468,Apparel,Jeans,16,48.12,930.06,SMB,Wholesale,1.208
ORD-00298963,2023-12-11,Region 34,88,Apparel,Sneakers,4,71.36,344.81,SMB,Retail,1.208
ORD-00246825,2023-12-11,Region 08,117,Toys,Action Figure,12,41.37,599.7,SMB,Retail,1.208
ORD-00064746,2023-12-11,Region 34,186,Home,Sofa,12,161.77,2345.02,SMB,Retail,1.208
ORD-00787072,2023-12-11,Region 46,193,Toys,Board Game,20,53.49,1292.32,Retail,Retail,1.208
ORD-00033200,2023-12-11,Region 25,465,Home,Sofa,2,202.38,488.95,Wholesale,Wholesale,1.208
ORD-00714864,2023-12-12,Region 34,384,Books,Cookbook,6,17.95,130.1,Enterprise,Retail,1.208
ORD-00115345,2023-12-12,Region 45,406,Home,Lamp,15,202.15,3662.96,Enterprise,Online Store,1.208
ORD-00390914,2023-12-12,Region 32,209,Home,Sofa,16,146.67,2834.84,Enterprise,Online Store,1.208
ORD-00748855,2023-12-12,Region 29,449,Grocery,Milk Powder,5,20.46,123.58,Wholesale,Wholesale,1.208
ORD-00857852,2023-12-12,Region 35,178,Grocery,Milk Powder,4,23.18,112.01,Wholesale,Retail,1.208
ORD-00019108,2023-12-12,Region 07,484,Beauty,Lipstick,14,27.24,460.68,Wholesale,Online Store,1.208
ORD-00849695,2023-12-12,Region 06,600,Home,Curtains,3,171.22,620.5,Retail,Wholesale,1.208
ORD-00917329,2023-12-12,Region 19,369,Toys,Action Figure,1,37.26,45.01,Retail,Online Store,1.208
ORD-00883019,2023-12-13,Region 15,599,Books,Cookbook,6,23.33,169.1,Retail,Retail,1.208
ORD-00121584,2023-12-13,Region 34,380,Beauty,Serum,10,29.06,351.04,SMB,Online Store,1.208
ORD-00059231,2023-12-14,Region 23,263,Toys,Building Blocks,13,37.15,583.4,Wholesale,Wholesale,1.208
ORD-00517686,2023-12-14,Region 25,296,Toys,Board Game,19,38.74,889.16,Enterprise,Online Store,1.208
ORD-00344966,2023-12-14,Region 24,29,Sports,Water Bottle,1,84.83,102.47,Enterprise,Wholesale,1.208
ORD-00588207,2023-12-14,Region 25,445,Grocery,Rice,15,21.87,396.28,SMB,Retail,1.208
ORD-00604824,2023-12-14,Region 48,500,Beauty,Moisturizer,17,24.66,506.42,Retail,Wholesale,1.208
ORD-00130333,2023-12-14,Region 08,304,Apparel,T-Shirt,11,42.93,570.45,Wholesale,Wholesale,1.208
ORD-00364861,2023-12-14,Region 08,238,Beauty,Serum,1,35.03,42.32,Enterprise,Online Store,1.208
ORD-00886916,2023-12-15,Region 03,203,Grocery,Milk Powder,12,15.56,225.56,Retail,Retail,1.208
ORD-00605584,2023-12-15,Region 38,200,Books,Cookbook,10,18.77,226.74,Retail,Wholesale,1.208
ORD-00906538,2023-12-15,Region 10,553,Electronics,Tablet,8,453.85,4386.01,SMB,Wholesale,1.208
ORD-00407580,2023-12-16,Region 43,568,Electronics,Headphones,19,600.55,13783.82,SMB,Wholesale,1.208
ORD-00021827,2023-12-16,Region 45,189,Beauty,Lipstick,7,27.09,229.07,SMB,Online Store,1.208
ORD-00476936,2023-12-16,Region 47,372,Sports,Yoga Mat,16,91.53,1769.09,Retail,Retail,1.208
ORD-00537555,2023-12-17,Region 13,467,Books,Cookbook,14,31.51,532.9,Wholesale,Retail,1.208
ORD-00703028,2023-12-17,Region 07,351,Apparel,Jeans,14,69.91,1182.32,Enterprise,Retail,1.208
ORD-00038360,2023-12-17,Region 07,435,Sports,Water Bottle,5,62.05,374.78,Wholesale,Wholesale,1.208
ORD-00048782,2023-12-17,Region 08,481,Beauty,Lipstick,18,41.11,893.9,Retail,Retail,1.208
ORD-00223835,2023-12-17,Region 37,394,Home,Lamp,6,201.57,1460.98,SMB,Wholesale,1.208
ORD-00548046,2023-12-17,Region 06,5,Home,Sofa,15,144.7,2621.96,Retail,Retail,1.208
ORD-00360687,2023-12-17,Region 09,472,Home,Lamp,11,165.46,2198.63,SMB,Retail,1.208
ORD-00073583,2023-12-17,Region 43,483,Electronics,Laptop,7,544.44,4603.78,SMB,Wholesale,1.208
ORD-00417786,2023-12-18,Region 52,71,Beauty,Lipstick,3,38.52,139.6,Wholesale,Online Store,1.208
ORD-00547779,2023-12-18,Region 16,203,Beauty,Shampoo,9,25.98,282.45,Wholesale,Wholesale,1.208
ORD-00958979,2023-12-18,Region 32,568,Books,Cookbook,5,19.5,117.78,Wholesale,Online Store,1.208
ORD-00523262,2023-12-18,Region 21,454,Toys,Board Game,11,47.49,631.05,SMB,Retail,1.208
ORD-00590241,2023-12-18,Region 41,139,Home,Blender,20,158.61,3832.02,Wholesale,Retail,1.208
ORD-00375714,2023-12-19,Region 27,190,Apparel,Jacket,4,66.49,321.28,Retail,Retail,1.208
ORD-00740315,2023-12-19,Region 37,59,Toys,Board Game,3,50.18,181.85,Wholesale,Online Store,1.208
ORD-00457257,2023-12-19,Region 43,19,Electronics,Smartphone,18,605.22,13159.9,SMB,Retail,1.208
ORD-00796086,2023-12-19,Region 20,67,Toys,Board Game,19,29.73,682.36,Wholesale,Retail,1.208
ORD-00839929,2023-12-19,Region 29,263,Grocery,Milk Powder,1,23.44,28.32,Wholesale,Retail,1.208
ORD-00307380,2023-12-20,Region 43,307,Toys,Board Game,1,34.5,41.68,SMB,Retail,1.208
ORD-00817044,2023-12-20,Region 31,442,Apparel,Jacket,16,47.13,910.93,Retail,Online Store,1.208
ORD-00002085,2023-12-20,Region 08,355,Apparel,Jeans,8,46.64,450.73,SMB,Wholesale,1.208
ORD-00580403,2023-12-20,Region 39,429,Books,Textbook,20,21.74,525.24,Retail,Online Store,1.208
ORD-00729606,2023-12-20,Region 18,112,Home,Blender,20,195.15,4714.82,SMB,Online Store,1.208
ORD-00758163,2023-12-21,Region 09,274,Books,Novel,8,34.3,331.48,SMB,Online Store,1.208
ORD-00412385,2023-12-21,Region 08,70,Grocery,Milk Powder,8,22.87,221.02,SMB,Wholesale,1.208
ORD-00463431,2023-12-21,Region 25,179,Toys,Action Figure,5,33.34,201.37,Enterprise,Online Store,1.208
ORD-00156742,2023-12-22,Region 34,46,Apparel,Sneakers,4,79.67,384.97,Enterprise,Retail,1.208
ORD-00090432,2023-12-22,Region 44,120,Beauty,Serum,13,24.93,391.5,Enterprise,Wholesale,1.208
ORD-00385983,2023-12-22,Region 05,226,Electronics,Headphones,7,597.9,5055.84,Retail,Wholesale,1.208
ORD-00475978,2023-12-22,Region 34,464,Sports,Yoga Mat,4,71.44,345.2,Wholesale,Retail,1.208
ORD-00134216,2023-12-22,Region 08,11,Toys,Action Figure,6,51.39,372.47,Wholesale,Retail,1.208
ORD-00235820,2023-12-23,Region 30,255,Toys,Building Blocks,15,52.83,957.28,Enterprise,Retail,1.208
ORD-00910861,2023-12-23,Region 05,85,Toys,Building Blocks,17,40.33,828.22,Wholesale,Wholesale,1.208
ORD-00285392,2023-12-23,Region 29,243,Home,Lamp,14,115.0,1944.88,Retail,Online Store,1.208
ORD-00971046,2023-12-23,Region 18,509,Grocery,Rice,13,21.02,330.1,Enterprise,Online Store,1.208
